state,district,name,party,incumbent,winner,type of contribution,amount,percentage
New York,NY01,Lee Zeldin,R,True,True,Candidate self-financing,0,0.0
New York,NY01,Lee Zeldin,R,True,True,Other,671877,0.08
New York,NY01,Nancy Goroff,D,False,False,Small Individual Contributions (≤ $200),845374,0.1075
New York,NY01,Nancy Goroff,D,False,False,Large Individual Contributions,4296487,0.5462
New York,NY01,Nancy Goroff,D,False,False,PAC Contributions*,356549,0.0453
New York,NY01,Nancy Goroff,D,False,False,Candidate self-financing,2255600,0.2867
New York,NY01,Nancy Goroff,D,False,False,Other,112228,0.0143
New York,NY02,Jackie Gordon,D,False,False,Small Individual Contributions (≤ $200),790616,0.18170000000000003
New York,NY02,Jackie Gordon,D,False,False,Large Individual Contributions,2156503,0.4955
New York,NY02,Jackie Gordon,D,False,False,PAC Contributions*,772950,0.1776
New York,NY02,Jackie Gordon,D,False,False,Candidate self-financing,125,0.0
New York,NY02,Jackie Gordon,D,False,False,Other,631686,0.1452
New York,NY02,Andrew Garbarino,R,False,True,Small Individual Contributions (≤ $200),382839,0.2195
New York,NY02,Andrew Garbarino,R,False,True,Large Individual Contributions,919122,0.527
New York,NY02,Andrew Garbarino,R,False,True,PAC Contributions*,437700,0.251
New York,NY02,Andrew Garbarino,R,False,True,Candidate self-financing,0,0.0
New York,NY02,Andrew Garbarino,R,False,True,Other,4325,0.0025
New York,NY02,Harry Burger,3,False,False,Small Individual Contributions (≤ $200),1835,0.7551000000000001
New York,NY02,Harry Burger,3,False,False,Large Individual Contributions,595,0.24489999999999998
New York,NY02,Harry Burger,3,False,False,PAC Contributions*,0,0.0
New York,NY02,Harry Burger,3,False,False,Candidate self-financing,0,0.0
New York,NY02,Harry Burger,3,False,False,Other,0,0.0
New York,NY03,Tom Suozzi,D,True,True,Small Individual Contributions (≤ $200),64453,0.0219
New York,NY03,Tom Suozzi,D,True,True,Large Individual Contributions,1708469,0.5809000000000001
New York,NY03,Tom Suozzi,D,True,True,PAC Contributions*,1127547,0.3834
New York,NY03,Tom Suozzi,D,True,True,Candidate self-financing,0,0.0
New York,NY03,Tom Suozzi,D,True,True,Other,40538,0.0138
New York,NY03,George Devolder-Santos,R,False,False,Small Individual Contributions (≤ $200),253044,0.384
New York,NY03,George Devolder-Santos,R,False,False,Large Individual Contributions,351578,0.5336
New York,NY03,George Devolder-Santos,R,False,False,PAC Contributions*,20285,0.0308
New York,NY03,George Devolder-Santos,R,False,False,Candidate self-financing,50050,0.076
New York,NY03,George Devolder-Santos,R,False,False,Other,-16074,-0.024399999999999998
New York,NY03,Joshua Sauberman,I,False,False,Small Individual Contributions (≤ $200),127,1.0
New York,NY03,Joshua Sauberman,I,False,False,Large Individual Contributions,0,0.0
New York,NY03,Joshua Sauberman,I,False,False,PAC Contributions*,0,0.0
New York,NY03,Joshua Sauberman,I,False,False,Candidate self-financing,0,0.0
New York,NY03,Joshua Sauberman,I,False,False,Other,0,0.0
New York,NY04,Kathleen Rice,D,True,True,Small Individual Contributions (≤ $200),75369,0.0681
New York,NY04,Kathleen Rice,D,True,True,Large Individual Contributions,519491,0.4696
New York,NY04,Kathleen Rice,D,True,True,PAC Contributions*,466550,0.4217
New York,NY04,Kathleen Rice,D,True,True,Candidate self-financing,0,0.0
New York,NY04,Kathleen Rice,D,True,True,Other,44848,0.0405
New York,NY04,Douglas Tuman,R,False,False,Small Individual Contributions (≤ $200),13093,0.09699999999999999
New York,NY04,Douglas Tuman,R,False,False,Large Individual Contributions,117734,0.8725
New York,NY04,Douglas Tuman,R,False,False,PAC Contributions*,1500,0.0111
New York,NY04,Douglas Tuman,R,False,False,Candidate self-financing,0,0.0
New York,NY04,Douglas Tuman,R,False,False,Other,2610,0.019299999999999998
New York,NY04,Ed Dennehy,I,False,False,Small Individual Contributions (≤ $200),0,0.0
New York,NY04,Ed Dennehy,I,False,False,Large Individual Contributions,15000,1.6609
New York,NY04,Ed Dennehy,I,False,False,PAC Contributions*,0,0.0
New York,NY04,Ed Dennehy,I,False,False,Candidate self-financing,0,0.0
New York,NY04,Ed Dennehy,I,False,False,Other,9031,1.0
New York,NY05,Gregory W Meeks,D,True,True,Small Individual Contributions (≤ $200),15470,0.0074
New York,NY05,Gregory W Meeks,D,True,True,Large Individual Contributions,469082,0.2236
New York,NY05,Gregory W Meeks,D,True,True,PAC Contributions*,1207765,0.5758
New York,NY05,Gregory W Meeks,D,True,True,Candidate self-financing,0,0.0
New York,NY05,Gregory W Meeks,D,True,True,Other,405255,0.1932
New York,NY05,Amit Lal,I,False,False,Small Individual Contributions (≤ $200),126,1.0
New York,NY05,Amit Lal,I,False,False,Large Individual Contributions,5200,41.2698
New York,NY05,Amit Lal,I,False,False,PAC Contributions*,0,0.0
New York,NY05,Amit Lal,I,False,False,Candidate self-financing,0,0.0
New York,NY05,Amit Lal,I,False,False,Other,-5200,-41.2698
New York,NY06,Grace Meng,D,True,True,Small Individual Contributions (≤ $200),40755,0.0315
New York,NY06,Grace Meng,D,True,True,Large Individual Contributions,758493,0.5870000000000001
New York,NY06,Grace Meng,D,True,True,PAC Contributions*,478600,0.3704
New York,NY06,Grace Meng,D,True,True,Candidate self-financing,0,0.0
New York,NY06,Grace Meng,D,True,True,Other,14236,0.011000000000000001
New York,NY06,Thomas Zmich,R,False,False,Small Individual Contributions (≤ $200),9633,0.0722
New York,NY06,Thomas Zmich,R,False,False,Large Individual Contributions,18520,0.1388
New York,NY06,Thomas Zmich,R,False,False,PAC Contributions*,250,0.0019
New York,NY06,Thomas Zmich,R,False,False,Candidate self-financing,105000,0.7870999999999999
New York,NY06,Thomas Zmich,R,False,False,Other,0,0.0
New York,NY07,Nydia Velazquez,D,True,True,Small Individual Contributions (≤ $200),33249,0.0414
New York,NY07,Nydia Velazquez,D,True,True,Large Individual Contributions,415283,0.517
New York,NY07,Nydia Velazquez,D,True,True,PAC Contributions*,372800,0.46409999999999996
New York,NY07,Nydia Velazquez,D,True,True,Candidate self-financing,0,0.0
New York,NY07,Nydia Velazquez,D,True,True,Other,-18115,-0.0226
New York,NY08,Hakeem Jeffries,D,True,True,Small Individual Contributions (≤ $200),142068,0.0341
New York,NY08,Hakeem Jeffries,D,True,True,Large Individual Contributions,2383236,0.5717
New York,NY08,Hakeem Jeffries,D,True,True,PAC Contributions*,1669549,0.40049999999999997
New York,NY08,Hakeem Jeffries,D,True,True,Candidate self-financing,0,0.0
New York,NY08,Hakeem Jeffries,D,True,True,Other,-26137,-0.0063
New York,NY09,Yvette D Clarke,D,True,True,Small Individual Contributions (≤ $200),54107,0.0451
New York,NY09,Yvette D Clarke,D,True,True,Large Individual Contributions,300898,0.2507
New York,NY09,Yvette D Clarke,D,True,True,PAC Contributions*,854362,0.7119
New York,NY09,Yvette D Clarke,D,True,True,Candidate self-financing,0,0.0
New York,NY09,Yvette D Clarke,D,True,True,Other,-9299,-0.0077
New York,NY10,Jerrold Nadler,D,True,True,Small Individual Contributions (≤ $200),228413,0.12359999999999999
New York,NY10,Jerrold Nadler,D,True,True,Large Individual Contributions,867098,0.469
New York,NY10,Jerrold Nadler,D,True,True,PAC Contributions*,667377,0.361
New York,NY10,Jerrold Nadler,D,True,True,Candidate self-financing,0,0.0
New York,NY10,Jerrold Nadler,D,True,True,Other,85799,0.0464
New York,NY10,Cathy Bernstein,R,False,False,Small Individual Contributions (≤ $200),31737,0.6351
New York,NY10,Cathy Bernstein,R,False,False,Large Individual Contributions,16068,0.3215
New York,NY10,Cathy Bernstein,R,False,False,PAC Contributions*,0,0.0
New York,NY10,Cathy Bernstein,R,False,False,Candidate self-financing,1470,0.0294
New York,NY10,Cathy Bernstein,R,False,False,Other,700,0.013999999999999999
New York,NY10,Jeanne Nigro,I,False,False,Small Individual Contributions (≤ $200),10793,0.3124
New York,NY10,Jeanne Nigro,I,False,False,Large Individual Contributions,23780,0.6883
New York,NY10,Jeanne Nigro,I,False,False,PAC Contributions*,0,0.0
New York,NY10,Jeanne Nigro,I,False,False,Candidate self-financing,0,0.0
New York,NY10,Jeanne Nigro,I,False,False,Other,-25,-0.0007000000000000001
New York,NY10,Michael Madrid,L,False,False,Small Individual Contributions (≤ $200),2420,0.1689
New York,NY10,Michael Madrid,L,False,False,Large Individual Contributions,6850,0.4781
New York,NY10,Michael Madrid,L,False,False,PAC Contributions*,5000,0.349
New York,NY10,Michael Madrid,L,False,False,Candidate self-financing,56,0.0039000000000000003
New York,NY10,Michael Madrid,L,False,False,Other,0,0.0
New York,NY11,Max Rose,D,True,False,Small Individual Contributions (≤ $200),759083,0.0818
New York,NY11,Max Rose,D,True,False,Large Individual Contributions,6550548,0.7055
New York,NY11,Max Rose,D,True,False,PAC Contributions*,945811,0.10189999999999999
New York,NY11,Max Rose,D,True,False,Candidate self-financing,0,0.0
New York,NY11,Max Rose,D,True,False,Other,1028993,0.1108
New York,NY11,Nicole Malliotakis,R,False,True,Small Individual Contributions (≤ $200),614446,0.1771
New York,NY11,Nicole Malliotakis,R,False,True,Large Individual Contributions,2391172,0.6890999999999999
New York,NY11,Nicole Malliotakis,R,False,True,PAC Contributions*,341175,0.0983
New York,NY11,Nicole Malliotakis,R,False,True,Candidate self-financing,3270,0.0009
New York,NY11,Nicole Malliotakis,R,False,True,Other,119933,0.0346
New York,NY11,Kemi Akindude,I,False,False,Small Individual Contributions (≤ $200),3111,0.1463
New York,NY11,Kemi Akindude,I,False,False,Large Individual Contributions,18150,0.8537
New York,NY11,Kemi Akindude,I,False,False,PAC Contributions*,0,0.0
New York,NY11,Kemi Akindude,I,False,False,Candidate self-financing,0,0.0
New York,NY11,Kemi Akindude,I,False,False,Other,0,0.0
New York,NY12,Carolyn B Maloney,D,True,True,Small Individual Contributions (≤ $200),114941,0.0375
New York,NY12,Carolyn B Maloney,D,True,True,Large Individual Contributions,1414716,0.4612
New York,NY12,Carolyn B Maloney,D,True,True,PAC Contributions*,1239375,0.40409999999999996
New York,NY12,Carolyn B Maloney,D,True,True,Candidate self-financing,300000,0.0978
New York,NY12,Carolyn B Maloney,D,True,True,Other,-1858,-0.0006
New York,NY13,Adriano Espaillat,D,True,True,Small Individual Contributions (≤ $200),17553,0.0161
New York,NY13,Adriano Espaillat,D,True,True,Large Individual Contributions,526990,0.48469999999999996
New York,NY13,Adriano Espaillat,D,True,True,PAC Contributions*,315680,0.2904
New York,NY13,Adriano Espaillat,D,True,True,Candidate self-financing,0,0.0
New York,NY13,Adriano Espaillat,D,True,True,Other,227014,0.20879999999999999
New York,NY13,Lovelynn Gwinn,R,False,False,Small Individual Contributions (≤ $200),3328,0.08449999999999999
New York,NY13,Lovelynn Gwinn,R,False,False,Large Individual Contributions,30700,0.7795000000000001
New York,NY13,Lovelynn Gwinn,R,False,False,PAC Contributions*,3050,0.0774
New York,NY13,Lovelynn Gwinn,R,False,False,Candidate self-financing,2306,0.058600000000000006
New York,NY13,Lovelynn Gwinn,R,False,False,Other,0,0.0
New York,NY14,Alexandria Ocasio-Cortez,D,True,True,Small Individual Contributions (≤ $200),16434594,0.7953
New York,NY14,Alexandria Ocasio-Cortez,D,True,True,Large Individual Contributions,4240381,0.2052
New York,NY14,Alexandria Ocasio-Cortez,D,True,True,PAC Contributions*,60690,0.0029
New York,NY14,Alexandria Ocasio-Cortez,D,True,True,Candidate self-financing,0,0.0
New York,NY14,Alexandria Ocasio-Cortez,D,True,True,Other,-70871,-0.0034000000000000002
New York,NY14,John C. Cummings,R,False,False,Small Individual Contributions (≤ $200),7798364,0.7
New York,NY14,John C. Cummings,R,False,False,Large Individual Contributions,3402094,0.3054
New York,NY14,John C. Cummings,R,False,False,PAC Contributions*,7100,0.0006
New York,NY14,John C. Cummings,R,False,False,Candidate self-financing,0,0.0
New York,NY14,John C. Cummings,R,False,False,Other,-66621,-0.006
New York,NY15,Ritchie Torres,D,False,True,Small Individual Contributions (≤ $200),49485,0.0226
New York,NY15,Ritchie Torres,D,False,True,Large Individual Contributions,1823581,0.8312
New York,NY15,Ritchie Torres,D,False,True,PAC Contributions*,299980,0.1367
New York,NY15,Ritchie Torres,D,False,True,Candidate self-financing,0,0.0
New York,NY15,Ritchie Torres,D,False,True,Other,20979,0.0096
New York,NY16,Jamaal Bowman,D,False,True,Small Individual Contributions (≤ $200),1499910,0.521
New York,NY16,Jamaal Bowman,D,False,True,Large Individual Contributions,1238933,0.4303
New York,NY16,Jamaal Bowman,D,False,True,PAC Contributions*,165445,0.0575
New York,NY16,Jamaal Bowman,D,False,True,Candidate self-financing,0,0.0
New York,NY16,Jamaal Bowman,D,False,True,Other,-25390,-0.0088
New York,NY17,Mondaire Jones,D,False,True,Small Individual Contributions (≤ $200),575100,0.19269999999999998
New York,NY17,Mondaire Jones,D,False,True,Large Individual Contributions,2142528,0.718
New York,NY17,Mondaire Jones,D,False,True,PAC Contributions*,271150,0.0909
New York,NY17,Mondaire Jones,D,False,True,Candidate self-financing,0,0.0
New York,NY17,Mondaire Jones,D,False,True,Other,-4725,-0.0016
New York,NY17,Maureen McArdle Schulman,R,False,False,Small Individual Contributions (≤ $200),19190,0.3506
New York,NY17,Maureen McArdle Schulman,R,False,False,Large Individual Contributions,22626,0.41340000000000005
New York,NY17,Maureen McArdle Schulman,R,False,False,PAC Contributions*,6355,0.1161
New York,NY17,Maureen McArdle Schulman,R,False,False,Candidate self-financing,4745,0.0867
New York,NY17,Maureen McArdle Schulman,R,False,False,Other,1817,0.0332
New York,NY17,Michael Parietti,3,False,False,Small Individual Contributions (≤ $200),490,0.0109
New York,NY17,Michael Parietti,3,False,False,Large Individual Contributions,3050,0.0681
New York,NY17,Michael Parietti,3,False,False,PAC Contributions*,0,0.0
New York,NY17,Michael Parietti,3,False,False,Candidate self-financing,41247,0.9209999999999999
New York,NY17,Michael Parietti,3,False,False,Other,0,0.0
New York,NY18,Sean Patrick Maloney,D,True,True,Small Individual Contributions (≤ $200),350565,0.1371
New York,NY18,Sean Patrick Maloney,D,True,True,Large Individual Contributions,1435133,0.5614
New York,NY18,Sean Patrick Maloney,D,True,True,PAC Contributions*,684477,0.26780000000000004
New York,NY18,Sean Patrick Maloney,D,True,True,Candidate self-financing,0,0.0
New York,NY18,Sean Patrick Maloney,D,True,True,Other,86119,0.0337
New York,NY18,Chele Farley,R,False,False,Small Individual Contributions (≤ $200),187183,0.1578
New York,NY18,Chele Farley,R,False,False,Large Individual Contributions,769215,0.6485
New York,NY18,Chele Farley,R,False,False,PAC Contributions*,110550,0.0932
New York,NY18,Chele Farley,R,False,False,Candidate self-financing,54169,0.045700000000000005
New York,NY18,Chele Farley,R,False,False,Other,65094,0.054900000000000004
New York,NY18,Scott Smith,I,False,False,Small Individual Contributions (≤ $200),3270,0.375
New York,NY18,Scott Smith,I,False,False,Large Individual Contributions,3151,0.3614
New York,NY18,Scott Smith,I,False,False,PAC Contributions*,0,0.0
New York,NY18,Scott Smith,I,False,False,Candidate self-financing,2297,0.2635
New York,NY18,Scott Smith,I,False,False,Other,0,0.0
New York,NY19,Antonio Delgado,D,True,True,Small Individual Contributions (≤ $200),726637,0.12210000000000001
New York,NY19,Antonio Delgado,D,True,True,Large Individual Contributions,4229518,0.7109000000000001
New York,NY19,Antonio Delgado,D,True,True,PAC Contributions*,636446,0.107
New York,NY19,Antonio Delgado,D,True,True,Candidate self-financing,0,0.0
New York,NY19,Antonio Delgado,D,True,True,Other,356874,0.06
New York,NY19,Kyle Van De Water,R,False,False,Small Individual Contributions (≤ $200),26875,0.1747
New York,NY19,Kyle Van De Water,R,False,False,Large Individual Contributions,46578,0.3029
New York,NY19,Kyle Van De Water,R,False,False,PAC Contributions*,6984,0.0454
New York,NY19,Kyle Van De Water,R,False,False,Candidate self-financing,0,0.0
New York,NY19,Kyle Van De Water,R,False,False,Other,73359,0.47700000000000004
New York,NY20,Paul Tonko,D,True,True,Small Individual Contributions (≤ $200),153288,0.09939999999999999
New York,NY20,Paul Tonko,D,True,True,Large Individual Contributions,391628,0.254
New York,NY20,Paul Tonko,D,True,True,PAC Contributions*,995065,0.6453
New York,NY20,Paul Tonko,D,True,True,Candidate self-financing,0,0.0
New York,NY20,Paul Tonko,D,True,True,Other,2004,0.0013
New York,NY20,Elizabeth Joy,R,False,False,Small Individual Contributions (≤ $200),133071,0.3588
New York,NY20,Elizabeth Joy,R,False,False,Large Individual Contributions,220719,0.5952000000000001
New York,NY20,Elizabeth Joy,R,False,False,PAC Contributions*,21422,0.057800000000000004
New York,NY20,Elizabeth Joy,R,False,False,Candidate self-financing,964,0.0026
New York,NY20,Elizabeth Joy,R,False,False,Other,-5325,-0.0144
New York,NY21,Elise Stefanik,R,True,True,Small Individual Contributions (≤ $200),6477361,0.4875
New York,NY21,Elise Stefanik,R,True,True,Large Individual Contributions,4697347,0.35350000000000004
New York,NY21,Elise Stefanik,R,True,True,PAC Contributions*,1667056,0.1255
New York,NY21,Elise Stefanik,R,True,True,Candidate self-financing,0,0.0
New York,NY21,Elise Stefanik,R,True,True,Other,445484,0.0335
New York,NY21,Tedra Cobb,D,False,False,Small Individual Contributions (≤ $200),2619479,0.4689
New York,NY21,Tedra Cobb,D,False,False,Large Individual Contributions,2892351,0.5177
New York,NY21,Tedra Cobb,D,False,False,PAC Contributions*,125897,0.0225
New York,NY21,Tedra Cobb,D,False,False,Candidate self-financing,498,0.0001
New York,NY21,Tedra Cobb,D,False,False,Other,-51432,-0.0092
New York,NY22,Anthony Brindisi,D,True,False,Small Individual Contributions (≤ $200),637141,0.1058
New York,NY22,Anthony Brindisi,D,True,False,Large Individual Contributions,3321510,0.5517
New York,NY22,Anthony Brindisi,D,True,False,PAC Contributions*,1296225,0.21530000000000002
New York,NY22,Anthony Brindisi,D,True,False,Candidate self-financing,0,0.0
New York,NY22,Anthony Brindisi,D,True,False,Other,765313,0.12710000000000002
New York,NY22,Claudia Tenney,R,False,False,Small Individual Contributions (≤ $200),623109,0.20420000000000002
New York,NY22,Claudia Tenney,R,False,False,Large Individual Contributions,1371926,0.4495
New York,NY22,Claudia Tenney,R,False,False,PAC Contributions*,441700,0.1447
New York,NY22,Claudia Tenney,R,False,False,Candidate self-financing,0,0.0
New York,NY22,Claudia Tenney,R,False,False,Other,615042,0.20149999999999998
New York,NY23,Tom Reed,R,True,True,Small Individual Contributions (≤ $200),71186,0.0217
